,image_path,image_id,label
719,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD64_1.jpg,MD64_1,Magnesium Deficiency
720,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD64_2.jpg,MD64_2,Magnesium Deficiency
721,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD64_3.jpg,MD64_3,Magnesium Deficiency
722,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD64_4.jpg,MD64_4,Magnesium Deficiency
723,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD64_5.jpg,MD64_5,Magnesium Deficiency
724,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD66_1.jpg,MD66_1,Magnesium Deficiency
725,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD66_2.jpg,MD66_2,Magnesium Deficiency
726,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD67_1.jpg,MD67_1,Magnesium Deficiency
727,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD67_2.jpg,MD67_2,Magnesium Deficiency
728,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD67_3.jpg,MD67_3,Magnesium Deficiency
729,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD67_4.jpg,MD67_4,Magnesium Deficiency
730,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD68_1.jpg,MD68_1,Magnesium Deficiency
731,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD69_1.jpg,MD69_1,Magnesium Deficiency
732,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD69_2.jpg,MD69_2,Magnesium Deficiency
733,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD69_3.jpg,MD69_3,Magnesium Deficiency
734,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD69_4.jpg,MD69_4,Magnesium Deficiency
735,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD69_5.jpg,MD69_5,Magnesium Deficiency
736,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD69_6.jpg,MD69_6,Magnesium Deficiency
737,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD69_7.jpg,MD69_7,Magnesium Deficiency
738,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD70_1.jpg,MD70_1,Magnesium Deficiency
739,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD71_1.jpg,MD71_1,Magnesium Deficiency
740,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD72_1.jpg,MD72_1,Magnesium Deficiency
741,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD72_2.jpg,MD72_2,Magnesium Deficiency
742,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD72_3.jpg,MD72_3,Magnesium Deficiency
743,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD73_1.jpg,MD73_1,Magnesium Deficiency
744,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD73_2.jpg,MD73_2,Magnesium Deficiency
745,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD74_1.jpg,MD74_1,Magnesium Deficiency
746,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD74_2.jpg,MD74_2,Magnesium Deficiency
747,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD74_3.jpg,MD74_3,Magnesium Deficiency
748,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD75_1.jpg,MD75_1,Magnesium Deficiency
749,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD76_1.jpg,MD76_1,Magnesium Deficiency
750,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD76_2.jpg,MD76_2,Magnesium Deficiency
751,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD77_1.jpg,MD77_1,Magnesium Deficiency
752,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD77_2.jpg,MD77_2,Magnesium Deficiency
753,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD77_3.jpg,MD77_3,Magnesium Deficiency
754,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD78_1.jpg,MD78_1,Magnesium Deficiency
755,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD80_1.jpg,MD80_1,Magnesium Deficiency
756,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD81_1.jpg,MD81_1,Magnesium Deficiency
757,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD81_2.jpg,MD81_2,Magnesium Deficiency
758,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD81_3.jpg,MD81_3,Magnesium Deficiency
759,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD82_1.jpg,MD82_1,Magnesium Deficiency
760,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD83_1.jpg,MD83_1,Magnesium Deficiency
761,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD83_2.jpg,MD83_2,Magnesium Deficiency
762,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD84_1.jpg,MD84_1,Magnesium Deficiency
763,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD85_1.jpg,MD85_1,Magnesium Deficiency
764,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD86_1.jpg,MD86_1,Magnesium Deficiency
765,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD86_2.jpg,MD86_2,Magnesium Deficiency
766,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD86_3.jpg,MD86_3,Magnesium Deficiency
767,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD87_1.jpg,MD87_1,Magnesium Deficiency
768,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD88_1.jpg,MD88_1,Magnesium Deficiency
769,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD89_1.jpg,MD89_1,Magnesium Deficiency
770,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD90_1.jpg,MD90_1,Magnesium Deficiency
771,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD90_2.jpg,MD90_2,Magnesium Deficiency
772,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD90_3.jpg,MD90_3,Magnesium Deficiency
773,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD90_4.jpg,MD90_4,Magnesium Deficiency
774,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD90_5.jpg,MD90_5,Magnesium Deficiency
775,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD91_1.jpg,MD91_1,Magnesium Deficiency
776,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD91_2.jpg,MD91_2,Magnesium Deficiency
777,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD92_1.jpg,MD92_1,Magnesium Deficiency
778,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD92_2.jpg,MD92_2,Magnesium Deficiency
779,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD92_3.jpg,MD92_3,Magnesium Deficiency
780,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD94_1.jpg,MD94_1,Magnesium Deficiency
781,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD94_2.jpg,MD94_2,Magnesium Deficiency
782,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD94_3.jpg,MD94_3,Magnesium Deficiency
783,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD95_1.jpg,MD95_1,Magnesium Deficiency
784,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD95_2.jpg,MD95_2,Magnesium Deficiency
785,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD96_1.jpg,MD96_1,Magnesium Deficiency
786,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD96_2.jpg,MD96_2,Magnesium Deficiency
787,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD97_1.jpg,MD97_1,Magnesium Deficiency
788,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD98_1.jpg,MD98_1,Magnesium Deficiency
789,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD99_1.jpg,MD99_1,Magnesium Deficiency
790,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD100_1.jpg,MD100_1,Magnesium Deficiency
791,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD101_1.jpg,MD101_1,Magnesium Deficiency
792,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD102_2.jpg,MD102_2,Magnesium Deficiency
793,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD102_1.jpg,MD102_1,Magnesium Deficiency
794,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD103_1.jpg,MD103_1,Magnesium Deficiency
795,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD103_2.jpg,MD103_2,Magnesium Deficiency
796,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD106_1.jpg,MD106_1,Magnesium Deficiency
797,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD107_1.jpg,MD107_1,Magnesium Deficiency
798,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD107_2.jpg,MD107_2,Magnesium Deficiency
799,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD107_3.jpg,MD107_3,Magnesium Deficiency
800,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD107_4.jpg,MD107_4,Magnesium Deficiency
801,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD1000_1.jpg,MD1000_1,Magnesium Deficiency
802,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD1001_1.jpg,MD1001_1,Magnesium Deficiency
803,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD1005_1.jpg,MD1005_1,Magnesium Deficiency
804,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD1006_1.jpg,MD1006_1,Magnesium Deficiency
805,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD1007_1.jpg,MD1007_1,Magnesium Deficiency
806,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD1007_2.jpg,MD1007_2,Magnesium Deficiency
807,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD1008_1.jpg,MD1008_1,Magnesium Deficiency
808,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD1009_1.jpg,MD1009_1,Magnesium Deficiency
809,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD1010_1.jpg,MD1010_1,Magnesium Deficiency
810,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD1011_1.jpg,MD1011_1,Magnesium Deficiency
811,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD1012_1.jpg,MD1012_1,Magnesium Deficiency
812,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD1013_1.jpg,MD1013_1,Magnesium Deficiency
813,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD1014_1.jpg,MD1014_1,Magnesium Deficiency
814,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD1015_1.jpg,MD1015_1,Magnesium Deficiency
815,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD1016_1.jpg,MD1016_1,Magnesium Deficiency
816,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD1016_2.jpg,MD1016_2,Magnesium Deficiency
817,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD1016_3.jpg,MD1016_3,Magnesium Deficiency
818,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD1016_4.jpg,MD1016_4,Magnesium Deficiency
819,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD1019_1.jpg,MD1019_1,Magnesium Deficiency
820,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD1021_1.jpg,MD1021_1,Magnesium Deficiency
821,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD1021_2.jpg,MD1021_2,Magnesium Deficiency
822,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Magnesium Deficiency/MD1021_3.jpg,MD1021_3,Magnesium Deficiency
823,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM64.jpg,PM64,Powdery Mildew
824,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM81.jpg,PM81,Powdery Mildew
825,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM59.jpg,PM59,Powdery Mildew
826,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM46.jpg,PM46,Powdery Mildew
827,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM74.jpg,PM74,Powdery Mildew
828,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM70.jpg,PM70,Powdery Mildew
829,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM56.jpg,PM56,Powdery Mildew
830,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM83.jpg,PM83,Powdery Mildew
831,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM107.jpg,PM107,Powdery Mildew
832,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM101.jpg,PM101,Powdery Mildew
833,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM52.jpg,PM52,Powdery Mildew
834,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM57.jpg,PM57,Powdery Mildew
835,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM63.jpg,PM63,Powdery Mildew
836,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM102.jpg,PM102,Powdery Mildew
837,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM53.jpg,PM53,Powdery Mildew
838,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM67.jpg,PM67,Powdery Mildew
839,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM47.jpg,PM47,Powdery Mildew
840,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM69.jpg,PM69,Powdery Mildew
841,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM60.jpg,PM60,Powdery Mildew
842,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM71.jpg,PM71,Powdery Mildew
843,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM65.jpg,PM65,Powdery Mildew
844,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM75.jpg,PM75,Powdery Mildew
845,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1.jpg,PM1,Powdery Mildew
846,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM3.jpg,PM3,Powdery Mildew
847,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM5.jpg,PM5,Powdery Mildew
848,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM7.jpg,PM7,Powdery Mildew
849,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM8.jpg,PM8,Powdery Mildew
850,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM10.jpg,PM10,Powdery Mildew
851,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM11.jpg,PM11,Powdery Mildew
852,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1000.jpg,PM1000,Powdery Mildew
853,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1001.jpg,PM1001,Powdery Mildew
854,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM13.jpg,PM13,Powdery Mildew
855,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM54.jpg,PM54,Powdery Mildew
856,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM14.jpg,PM14,Powdery Mildew
857,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM15.jpg,PM15,Powdery Mildew
858,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1002.jpg,PM1002,Powdery Mildew
859,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM16.jpg,PM16,Powdery Mildew
860,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM17.jpg,PM17,Powdery Mildew
861,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM21.jpg,PM21,Powdery Mildew
862,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM22.jpg,PM22,Powdery Mildew
863,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1003.jpg,PM1003,Powdery Mildew
864,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1004.jpg,PM1004,Powdery Mildew
865,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1005.jpg,PM1005,Powdery Mildew
866,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM27.jpg,PM27,Powdery Mildew
867,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM28.jpg,PM28,Powdery Mildew
868,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM29.jpg,PM29,Powdery Mildew
869,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1010.jpg,PM1010,Powdery Mildew
870,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM30.jpg,PM30,Powdery Mildew
871,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1016.jpg,PM1016,Powdery Mildew
872,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1019.jpg,PM1019,Powdery Mildew
873,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM39.jpg,PM39,Powdery Mildew
874,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM44.jpg,PM44,Powdery Mildew
875,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM45.jpg,PM45,Powdery Mildew
876,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM51.jpg,PM51,Powdery Mildew
877,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM61.jpg,PM61,Powdery Mildew
878,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1021.jpg,PM1021,Powdery Mildew
879,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1022.jpg,PM1022,Powdery Mildew
880,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1023.jpg,PM1023,Powdery Mildew
881,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM73.jpg,PM73,Powdery Mildew
882,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM31_1.jpg,PM31_1,Powdery Mildew
883,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM31_2.jpg,PM31_2,Powdery Mildew
884,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM35_1.jpg,PM35_1,Powdery Mildew
885,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM35_2.jpg,PM35_2,Powdery Mildew
886,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM40_1.jpg,PM40_1,Powdery Mildew
887,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM48_1.jpg,PM48_1,Powdery Mildew
888,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM49_1.jpg,PM49_1,Powdery Mildew
889,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM49_2.jpg,PM49_2,Powdery Mildew
890,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM50_1.jpg,PM50_1,Powdery Mildew
891,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM50_2.jpg,PM50_2,Powdery Mildew
892,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM55_1.jpg,PM55_1,Powdery Mildew
893,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM55_2.jpg,PM55_2,Powdery Mildew
894,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM58_1.jpg,PM58_1,Powdery Mildew
895,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM66_1.jpg,PM66_1,Powdery Mildew
896,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM68_1.jpg,PM68_1,Powdery Mildew
897,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM76.jpg,PM76,Powdery Mildew
898,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM77.jpg,PM77,Powdery Mildew
899,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM78.jpg,PM78,Powdery Mildew
900,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM79.jpg,PM79,Powdery Mildew
901,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM80.jpg,PM80,Powdery Mildew
902,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM82.jpg,PM82,Powdery Mildew
903,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM84.jpg,PM84,Powdery Mildew
904,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM85.jpg,PM85,Powdery Mildew
905,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM86.jpg,PM86,Powdery Mildew
906,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM87.jpg,PM87,Powdery Mildew
907,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM88.jpg,PM88,Powdery Mildew
908,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM89_1.jpg,PM89_1,Powdery Mildew
909,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM89_2.jpg,PM89_2,Powdery Mildew
910,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM90_1.jpg,PM90_1,Powdery Mildew
911,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM91.jpg,PM91,Powdery Mildew
912,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM92_1.jpg,PM92_1,Powdery Mildew
913,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM92_2.jpg,PM92_2,Powdery Mildew
914,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM93.jpg,PM93,Powdery Mildew
915,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM94.jpg,PM94,Powdery Mildew
916,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM95.jpg,PM95,Powdery Mildew
917,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM96.jpg,PM96,Powdery Mildew
918,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM97_1.jpg,PM97_1,Powdery Mildew
919,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM97_2.jpg,PM97_2,Powdery Mildew
920,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM97_3.jpg,PM97_3,Powdery Mildew
921,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM98.jpg,PM98,Powdery Mildew
922,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM99.jpg,PM99,Powdery Mildew
923,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM100_1.jpg,PM100_1,Powdery Mildew
924,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM100_2.jpg,PM100_2,Powdery Mildew
925,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM103_1.jpg,PM103_1,Powdery Mildew
926,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM103_2.jpg,PM103_2,Powdery Mildew
927,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM103_3.jpg,PM103_3,Powdery Mildew
